countyFips,countyId,community,placeGeoid,canonicalKey,operationalKey,multiCounty,governedMemberships,contextStatus,roadwayStatus,roadwayLoader,roadwayFeatureCount,driveTexasRepositoryContract,driveTexasSourceHealthContract,driveTexasLiveRequired,officialRoadwayContract,officialRoadwayLiveRequired,alertsPublicationContract,alertsActiveRowsContract,alertsPresentationContract,showOnMapContract,alertsLiveRequired,railManifestState,railGovernedCount,railRepositoryContract,railLiveRequired,staleOwnershipContract,liveBrowserRequired,riskFlags,overallRepositoryStatus
48335,mitchell-tx,Westbrook,4877380,place-4877380,place-4877380,false,48335,PASS,ROADWAY_WITH_DATA,generic,3064,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,22,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48039,brazoria-tx,West Columbia,4877416,place-4877416,place-4877416,false,48039,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,157,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48249,jim-wells-tx,Westdale,4877422,place-4877422,place-4877422,false,48249,PASS,ROADWAY_WITH_DATA,generic,4321,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,63,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48367,parker-tx,Western Lake,4877490,place-4877490,place-4877490,false,48367,PASS,ROADWAY_WITH_DATA,generic,6787,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,39,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48121,denton-tx,Westlake,4877620,place-4877620,place-4877620,true,48121|48439,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,20489,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,231,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48453,travis-tx,West Lake Hills,4877632,place-4877632,place-4877632,false,48453,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,22425,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,176,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48373,polk-tx,West Livingston,4877662,place-4877662,place-4877662,false,48373,PASS,ROADWAY_WITH_DATA,generic,7318,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,64,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48085,collin-tx,Westminster,4877680,place-4877680,place-4877680,false,48085,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,27306,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,185,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48135,ector-tx,West Odessa,4877728,place-4877728,place-4877728,false,48135,PASS,ROADWAY_WITH_DATA,generic,4996,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,45,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48085,collin-tx,Weston,4877740,place-4877740,place-4877740,false,48085,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,27306,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,185,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48157,fort-bend-tx,Weston Lakes,4877746,place-4877746,place-4877746,false,48157,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,175,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48361,orange-tx,West Orange,4877752,place-4877752,place-4877752,false,48361,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,149,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48439,tarrant-tx,Westover Hills,4877788,place-4877788,place-4877788,false,48439,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,40799,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,615,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48215,hidalgo-tx,West Sharyland,4877866,place-4877866,place-4877866,false,48215,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,20550,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,265,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48231,hunt-tx,West Tawakoni,4877896,place-4877896,place-4877896,false,48231,PASS,ROADWAY_WITH_DATA,generic,7129,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,162,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48201,harris-tx,West University Place,4877956,place-4877956,place-4877956,false,48201,PASS,ROADWAY_WITH_DATA,partitioned,470275,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,1159,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48141,el-paso-tx,Westway,4878016,place-4878016,place-4878016,false,48141,PASS,ROADWAY_WITH_DATA,generic,15819,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,198,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48455,trinity-tx,Westwood Shores,4878040,place-4878040,place-4878040,false,48455,PASS,ROADWAY_WITH_DATA,generic,3415,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,13,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48439,tarrant-tx,Westworth Village,4878076,place-4878076,place-4878076,false,48439,PASS,ROADWAY_EXPECTED_EMPTY,partitioned,40799,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,615,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48481,wharton-tx,Wharton,4878136,place-4878136,place-4878136,false,48481,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,72,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48483,wheeler-tx,Wheeler,4878208,place-4878208,place-4878208,false,48483,PASS,ROADWAY_WITH_DATA,generic,3029,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_EMPTY,0,RAIL_EXPECTED_EMPTY,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48065,carson-tx,White Deer,4878316,place-4878316,place-4878316,false,48065,PASS,ROADWAY_WITH_DATA,generic,4082,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,63,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48079,cochran-tx,Whiteface,4878328,place-4878328,place-4878328,false,48079,PASS,ROADWAY_WITH_DATA,generic,4066,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,4,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
